tweet_id	tweet_text	created_at	user_id	screen_name	name	profile_image_url
272556216092327936	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/hk2uupoO	2012-11-24 23:24:00	795654620	samellamos	Samella Moskos	http://a0.twimg.com/profile_images/2565062823/tk2r5srnoccgb1fm20yg_normal.jpeg
272556216755044352	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/hxjPX8eQ	2012-11-24 23:24:00	795735254	margueritegde	Marguerite Gullatte	http://a0.twimg.com/profile_images/2565170888/1ml6os8h5x8yuye6k60i_normal.jpeg
272556218831220736	Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The House, Ca... http://t.co/KnwAQhCu	2012-11-24 23:24:01	795827802	omeretkv	Omer Etkin	http://a0.twimg.com/profile_images/2565305090/kz73z167mds982e0z3iw_normal.jpeg
272556311428866049	CBC  サンドラ	2012-11-24 23:24:23	398650214	ochafunsu	ぉちゃちゃだよ	http://a0.twimg.com/profile_images/1871547998/2012022513300000_normal.jpg
272556461798866944	Argos-Stampeders Game Day - Toronto Sun: CBC.caArgos-Stampeders Game DayToronto SunTS_023_TorArgos25 ... http://t.co/TFKBrfBs @robsoninc	2012-11-24 23:24:59	81904191	Canada_Business	Canadian Businesses	http://a0.twimg.com/profile_images/466961525/CANBIZ1_normal.jpg
272556481814093825	RT @JCI_Cirebon: #Nonbar @MIsezCirebon AC Milan vs JUVENTUS  | Senin,26 Nop 2012 | Pkl. 02.00 | Cafe CBC Jl.Tuparev Cirebon | Htm:10rb | ...	2012-11-24 23:25:03	99834886	marzuqi10	ZooqeyJuve	http://a0.twimg.com/profile_images/2783132742/f907efd1792ead396bc7b8f18aef35ab_normal.jpeg
272556650513186816	CBCのあたりは治安が。	2012-11-24 23:25:43	15439456	terorin_leol77	てろりそ。	http://a0.twimg.com/profile_images/2271665767/ledt4jouuu80jk1g3m8o_normal.gif
272556698944811009	RT @Back2Ta7rir: cbcتطرد باسم يوسف بسبب الحلقه الذى انتقد فيها لمبس الحديدى وخيرى رمضان وعماد اديب وقال لهم انهم ضد الثورة#elgenral.se#	2012-11-24 23:25:55	243731929	carlosgamal	carlos gamal	http://a0.twimg.com/profile_images/2630339955/b2b254d69292c168a55714f031ebb560_normal.jpeg
272556714891546624	@soh34 佐藤幹郎さんの事だと思いますが、2011年4月にCBCを退社して別の業界に転職したらしいです。	2012-11-24 23:25:59	294623729	Colin_Mclash	コリン・マクラッシュ	http://a0.twimg.com/profile_images/2209394982/colin_mcrae_normal.png
272556752912924672	عااااااااااااااااااااااااجل cbc اوقفت عمل باسم يوسف بها  ده بجد ؟؟؟؟؟؟؟؟؟؟؟؟؟؟	2012-11-24 23:26:08	189983684	andrew_saad	Andrew Saad	http://a0.twimg.com/profile_images/2608145839/vn7wvpzenpfpqq1hrhql_normal.jpeg
272556806730043392	@Tha_2ruth1914 Havw u not seen them play?? There schedule was easy af. Cbc could've beat half them teams they played.	2012-11-24 23:26:21	96701199	BabyJesus35	Lurk Franklin	http://a0.twimg.com/profile_images/2838501369/07ef6d85d58cccf54f49c67ba0154f3a_normal.jpeg
272556909507256320	RT @PHDJ1: 100 RTs and ill shave my head and eyebrows to honor Cbc's 8th soccer state championship!!!!!!	2012-11-24 23:26:45	502600045	o_LIV_happy	Olivia Durbin	http://a0.twimg.com/profile_images/2871518176/462589991c685cfa3b16e9a500019e2c_normal.jpeg
272556914892742656	明日からイケメン青果店だ！←CBC	2012-11-24 23:26:47	240206262	chai0522	ちゃい	http://a0.twimg.com/profile_images/2242013382/origin1337428756596_normal.jpg
272557031926415361	RT @PHDJ1: 100 RTs and ill shave my head and eyebrows to honor Cbc's 8th soccer state championship!!!!!!	2012-11-24 23:27:14	263431603	whattheFUCHS	Justin Fuchs	http://a0.twimg.com/profile_images/2594820989/image_normal.jpg
272557086167150592	Cerró la inscripción para el CBC, dormí mal, ya fue.. mi futuro es en los bosques de palermo con tacos y peluca rubia.	2012-11-24 23:27:27	199840531	cachilove	CcáAchí LoÓveÉ	http://a0.twimg.com/profile_images/2863550148/298f08467fa763e11c46ebc9f1ae0f8d_normal.jpeg
272557233475301376	Great music on CBC Radio's Randy Bachman's Vinyl Tap tonigh! #RandyBachman #CBC	2012-11-24 23:28:02	190874431	waxyredcrayon	Danielle Erickson	http://a0.twimg.com/profile_images/2632864782/7661c11adcfc2ef333d858cb1d19c390_normal.jpeg
272557235060736000	@hockeynight #CBCSports suggestion for future airing @NHLJets vs @EdmontonOilers 1990 playoff game Dave Ellett 2OT winner #SeaOfWhite #Jets	2012-11-24 23:28:03	885536852	brymey55	Bryan Meyer	http://a0.twimg.com/profile_images/2727260138/28d514584f792166f661df776cbe435b_normal.jpeg
272557250206367744	RT @PHDJ1: 100 RTs and ill shave my head and eyebrows to honor Cbc's 8th soccer state championship!!!!!!	2012-11-24 23:28:06	287962231	CORBS_light	Luke Corbett	http://a0.twimg.com/profile_images/2704010570/8cb3ad49b5340b7f4b333e474b9019dd_normal.jpeg
272557375590912000	RT @PHDJ1: 100 RTs and ill shave my head and eyebrows to honor Cbc's 8th soccer state championship!!!!!!	2012-11-24 23:28:36	262161058	MJBe_me	Meg Brady	http://a0.twimg.com/profile_images/2537087724/1vNzNyR7_normal
272557389146898434	lol “@thebloodysavage: Watching hockey from 1976 on CBC.”	2012-11-24 23:28:40	272247146	niipomakii	 Flora 	http://a0.twimg.com/profile_images/2880483616/433dad519c2f8c9f670b1b5d7314fdef_normal.jpeg
272557506130219008	RT @JCI_Cirebon: #Nonbar @MIsezCirebon AC Milan vs JUVENTUS  | Senin,26 Nop 2012 | Pkl. 02.00 | Cafe CBC Jl.Tuparev Cirebon | Htm:10rb | ...	2012-11-24 23:29:07	258228755	UnuzGBastian	unuzgumay	http://a0.twimg.com/profile_images/2243456737/340266252_normal.jpg
272557585356447744	RT @PHDJ1: 100 RTs and ill shave my head and eyebrows to honor Cbc's 8th soccer state championship!!!!!!	2012-11-24 23:29:26	212685835	DRayBro	Davis Roethler	http://a0.twimg.com/profile_images/2813308894/f76db9ba09f82b988ec4a67856826267_normal.jpeg
272557598916624384	RT @OnewaySpeaker: يلا مش عيب “@m5edr: في سور هيتبني عند أول المجمع العلمي في شارع القصر العيني #cbc”	2012-11-24 23:29:30	56001115	EgyptTweePs	حازم	http://a0.twimg.com/profile_images/1892591269/1_normal.jpg
272557653161562112	MT @Canada_Business: Calgary "Road to Ottawa 'travels through Alberta': Interview airing - CBC Radio's Th... http://t.co/HEZgywQE @robsoninc	2012-11-24 23:29:43	26272847	kootenayborn	Kenny Vannucci	http://a0.twimg.com/profile_images/2837277037/42ea68fbf54c07bae0fdbe990c576ee9_normal.png
272557769004032001	#yyc Calgary mayor says road to Ottawa 'travels through Alberta': In an interview airing on CBC Radio's The Hous... http://t.co/6n7DdkOT	2012-11-24 23:30:10	253212427	CalgaryUpdate	Calgary Update	http://a0.twimg.com/profile_images/1246493435/calgaryskyline_normal.jpg
272557843356450816	Hope the CBC basketball teams are doing well! !! #GoSangs	2012-11-24 23:30:28	800212796	EdithTucker8	Edith Tucker	http://a0.twimg.com/profile_images/2572467260/mf2ywsethol7l99f3zyj_normal.gif
272558041747054592	No puedo creer que me prometan que mientras estudie el cbc me pagan la carrera de barman para desp bancarme diseño yo.. WOWOWO	2012-11-24 23:31:15	239902107	camibelarga	camibonomi	http://a0.twimg.com/profile_images/2892099988/98c85e3d9b723f67d12082d4493d644d_normal.jpeg
272558075142107136	@s0ulofagypsy this girl said CBC of dancehall lmfao	2012-11-24 23:31:23	161555140	frithserenity	FRITHHH✨	http://a0.twimg.com/profile_images/2781536079/89fff1b36db942cd40acfa035189b5c6_normal.jpeg
272558236283043840	Egypt judges urge strike after Morsi widens powers - CBC.ca http://t.co/IfahRHrW	2012-11-24 23:32:02	169430810	Egypt_travels	Egypt travel News	http://a0.twimg.com/profile_images/1083492451/egy-pt_normal.jpg
272558324032098304	They're going home? THEY're going home!  Lol #SolvietFlyers76 #epic #CBC	2012-11-24 23:32:22	272042460	CanadianKangroo	Joey	http://a0.twimg.com/profile_images/2434485477/image_normal.jpg
272558447449489408	Ayanna Funkhouser liked New Brew Thursday : CBC 2012 with Stone Brewing Coâs Greg Koch &amp; Iron Fist Brewing Coâs… http://t.co/7Bmsjl3I	2012-11-24 23:32:52	570351859	draftier	draftier	http://a0.twimg.com/profile_images/2205632902/draftier_normal.jpg
272558543549382656	هو في يجي 200 عسكري بيتابدلوا حدف الطوب مع الشباب في #التحرير ووراهم المدرعات ووراهم صف أمن مركزي ووراهم الونش بتاع الحجارة #cbc	2012-11-24 23:33:15	98841925	m5edr	mohamed khedr	http://a0.twimg.com/profile_images/2874819529/29c58f01f5d7fdaec46c91b1da3d6a87_normal.jpeg
272558556593676288	#CBC NHL I'm so mad CCCP is losing right now!	2012-11-24 23:33:18	140559917	Queendavidg	David Phillips	http://a0.twimg.com/profile_images/1401038863/P1000209_normal.JPG
272558619067838464	RT @mnabih123: متصل علي CBC بيقول؛ بصلاحيات مرسي لو حب يتجوز مراتي مش حاقدر امنعه!	2012-11-24 23:33:33	305773961	IEeAS	إياس 	http://a0.twimg.com/profile_images/1727206461/v1B03730_normal.gif
272558706787495936	@MiroslavGlavic Should be CBC	2012-11-24 23:33:54	21536408	cllrainslie	Paul Ainslie	http://a0.twimg.com/profile_images/2888010226/df8d6445c5af01219b82aa9f0a2a971e_normal.jpeg
272558746037796864	CBCなう	2012-11-24 23:34:03	228699545	natsuna_now	なっちゃんちゃん＠オシリーナ	http://a0.twimg.com/profile_images/2829730280/df5a0251318ff91503eac0c3012d5870_normal.jpeg
272559131678871552	RT @7amidovich: تم وقف باسم يوسف عن بث برنامجه على CBC	2012-11-24 23:35:35	25353220	aMmOOooR	Omar Wafa	http://a0.twimg.com/profile_images/2298071655/bdps8ma6871r2cawsnmw_normal.jpeg
272559138100375553	done my cog pro lab report! now to treat myself to mass amounts of CBC documentaries #TheNatureofThings #ThePassionateEye #TheFifthEstate	2012-11-24 23:35:37	587101953	MeaganBlacquier	meagan blacquiere	http://a0.twimg.com/profile_images/2433725854/FacebookHomescreenImage_normal.jpg
272559269424029697	( ^o^) サンドラの時間だ！（ ˘⊖˘）。o(あれ？いくらチャンネルを変えてもやってないぞ？)|CBC| ┗(☋｀ )┓三( ◠‿◠ )☛ 東海圏のみの放送です。▂▅▇█▓▒░(’ω’)░▒▓█▇▅▂ うわあああああああああああああああああ	2012-11-24 23:36:08	816683466	doara_doukatu	いつも青いひと	http://a0.twimg.com/profile_images/2884872013/d95c21576cf707c3ac7c2296ed50f823_normal.jpeg
272559290856902656	@SheWentt2JARED yeah u at tland or CBC?	2012-11-24 23:36:13	316915992	The_Jett_Is_Fly	Brenden Jett	http://a0.twimg.com/profile_images/2863667553/8488415284a296101f5200a3c803454e_normal.jpeg
272559323266314240	عاجل cbcتم وقف باسم يوسف عن بث برنامجه على CBC نظرا لأهانة كل من يعمل بالقناه والسب والقظف واهانة لميس... http://t.co/sekIDKXq	2012-11-24 23:36:21	569515515	uwk_ana	maged 	http://a0.twimg.com/sticky/default_profile_images/default_profile_2_normal.png
272559371307868160	中村メイコ： 主な出演作品 ラジオ番組： メイコのチビッコ作文教室 （1974年 - 2009年まで出演、 CBCラジオ ）。 http://t.co/6VF6NawO	2012-11-24 23:36:32	467892891	horipro2	ホリプロ・タレント	http://a0.twimg.com/profile_images/1765071421/hassaku_normal.jpg
272559423698923520	The CBC Hockey Classis tonight is the "They're going home" game between USSR and the Flyers.  Reds just left ice for "rough play"...	2012-11-24 23:36:45	162606435	vancitydan	vancitydan	http://a0.twimg.com/profile_images/2703738096/a9e6097b62657b1b42f353decc39c976_normal.jpeg
272559537435848704	الأمن المركزى بيضرب طوب على الشباب #CBC	2012-11-24 23:37:12	217841998	OnewaySpeaker	Sa7ar Abd el-Mohsen	http://a0.twimg.com/profile_images/1637399293/me_normal.jpg
272559622517321729	RT @doara_doukatu: ( ^o^) サンドラの時間だ！（ ˘⊖˘）。o(あれ？いくらチャンネルを変えてもやってないぞ？)|CBC| ┗(☋｀ )┓三( ◠‿◠ )☛ 東海圏のみの放送です。▂▅▇█▓▒░(’ω’)░▒▓█▇▅▂ うわああああ ...	2012-11-24 23:37:32	871615382	hi_ro714	弘	http://a0.twimg.com/profile_images/2803427192/259cd6b0eb23d6a861de47785f096e1a_normal.png
272559662807789569	RT @doara_doukatu: ( ^o^) サンドラの時間だ！（ ˘⊖˘）。o(あれ？いくらチャンネルを変えてもやってないぞ？)|CBC| ┗(☋｀ )┓三( ◠‿◠ )☛ 東海圏のみの放送です。▂▅▇█▓▒░(’ω’)░▒▓█▇▅▂ うわああああ ...	2012-11-24 23:37:42	451755066	gdKyujbYaQ	YaQ@気に病まないで、日常	http://a0.twimg.com/profile_images/2733276614/4bd629e3b16bacc2faea74d48a7059b8_normal.jpeg
272559861638770688	just had genius idea - kathleen petty for new host of @cbchereandnow! whaddaya say? #cbc	2012-11-24 23:38:29	33987070	smartygirl_	smartygirl	http://a0.twimg.com/profile_images/2873995310/f50a3aca3c652b2522cff18cd168ece1_normal.jpeg
272559981193203712	RT @doara_doukatu: ( ^o^) サンドラの時間だ！（ ˘⊖˘）。o(あれ？いくらチャンネルを変えてもやってないぞ？)|CBC| ┗(☋｀ )┓三( ◠‿◠ )☛ 東海圏のみの放送です。▂▅▇█▓▒░(’ω’)░▒▓█▇▅▂ うわああああ ...	2012-11-24 23:38:58	514347952	tunasalmon27	つなさーもん	http://a0.twimg.com/profile_images/2864658079/177038469666698e575166f168e15d38_normal.jpeg
